duration,cast_total_facebook_likes,title_year,imdb_score,movie_facebook_likes,director_id,actor_2_id,actor_1_id,actor_3_id,Action,Sport,Reality-TV,Animation,Western,Music,Comedy,Adventure,Short,Musical,Documentary,Film-Noir,News,Sci-Fi,Game-Show,War,Thriller,Fantasy,Drama,Horror,Family,Mystery,Biography,Crime,History,Romance,language_id,country_id,content_rating_id,movie_title
104,27806,2006,6.3,862,1200,942,6,2028,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,The Astronaut Farmer
84,3352,1998,3.8,204,1201,102,285,394,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,Woo
118,2499,2015,8.3,72000,1202,1695,950,2029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24,4,Room
82,1805,1998,6.4,679,1203,1696,1100,2030,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,Dirty Work
95,3092,1994,6.7,3000,1204,786,1095,1285,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4,Serial Mom
94,31005,1999,6.1,0,922,229,32,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,Dick
88,998,0,8.1,22,738,1697,1101,2031,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,22,35,1,Del 1 - Män som hatar kvinnor
99,6485,1999,6.0,251,1205,638,169,881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,Light It Up
121,6910,1998,5.8,0,1206,1296,111,193,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,54
84,18864,2001,5.6,0,1207,1421,40,1981,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Bubble Boy
93,1775,2001,6.1,618,1208,1670,658,1347,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,4,Birthday Girl
93,2730,2013,5.9,11000,903,1698,1102,2032,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21 & Over
120,13208,2006,7.3,0,1209,793,26,2033,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,9,4,"Paris, je t'aime"
112,2417,2007,6.8,689,381,1699,727,2034,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Resurrecting the Champ
107,3004,2013,5.7,5000,166,1700,653,1851,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Admission
112,2389,2000,7.3,186,1210,1701,684,2035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,9,4,The Widow of Saint-Pierre
96,14372,2009,6.3,0,842,1702,22,2036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,4,Chloe
91,1679,1996,5.9,69,1211,1703,149,2037,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,Faithful
105,39473,2009,7.1,10000,474,330,131,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,Brothers
125,37606,2006,7.1,0,859,84,13,1336,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,7,4,Find Me Guilty
102,13631,2012,8.0,131000,1212,1704,187,2038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,The Perks of Being a Wallflower
87,1139,1993,5.1,107,1213,1705,1103,2039,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Excessive Force
118,3474,2006,7.1,0,860,1706,112,1217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,4,Infamous
115,17104,2000,6.5,141,790,1349,174,1420,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,4,The Claim
91,7875,2015,4.5,0,396,443,153,2040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,The Vatican Tapes
88,2011,2011,6.6,18000,1214,1707,1104,2041,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,Attack the Block
127,796,2011,4.3,0,325,1708,1105,2042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,26,0,4,In the Land of Blood and Honey
94,2812,2013,6.7,23000,1142,1709,178,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4,The Call
115,14133,2016,6.8,139,1215,1710,22,2043,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,17,1,Operation Chromite
90,1483,2002,5.4,332,1216,1711,1106,1542,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,2,The Crocodile Hunter: Collision Course
102,931,2009,6.6,11000,330,1712,1107,2044,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,9,4,I Love You Phillip Morris
100,931,1981,7.4,0,223,1713,1108,2045,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,27,3,4,Quest for Fire
117,20456,2002,7.3,0,1098,961,156,1259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Antwone Fisher
109,14347,2002,6.9,0,788,1201,1109,2046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,The Emperor's Club
121,23602,1993,8.0,15000,165,117,75,1197,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,4,True Romance
111,9244,2010,6.4,0,1217,1714,144,2047,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,7,1,Womb
100,32288,1992,7.8,0,1123,557,11,2048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,4,Glengarry Glen Ross
109,1813,2010,6.1,0,790,545,622,1426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,4,The Killer Inside Me
93,3700,1982,6.1,0,1218,225,98,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,4,Cat People
101,3142,2009,5.1,0,1219,1715,1110,2049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,Sorority Row
101,1166,1937,7.8,337,1220,1716,1111,2050,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,The Prisoner of Zenda
106,34351,2007,7.4,19000,317,1036,350,2051,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Lars and the Real Girl
94,156,2008,7.8,38000,1221,1717,1112,2052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,The Boy in the Striped Pajamas
140,2894,2000,8.0,0,1165,1252,526,2053,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,22,4,Dancer in the Dark
132,2004,1997,6.7,329,1087,244,384,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,Oscar and Lucinda
99,3337,1996,6.6,344,1222,1718,1113,855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,The Funeral
90,2661,2009,6.4,0,1122,1084,293,577,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,Solitary Man
105,26233,2010,6.7,44000,1223,1719,158,1301,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4,Machete
108,18739,2010,6.2,0,1224,1720,11,2054,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,3,4,Casino Jack
69,1833,1988,7.3,5000,281,1721,808,2055,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,The Land Before Time
148,1730,2004,8.1,0,1225,1722,1114,2056,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,23,17,4,Tae Guk Gi: The Brotherhood of War
118,4270,2009,7.0,0,1226,432,360,550,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,2,The Perfect Game
132,2466,1973,8.0,18000,410,1723,719,2057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,The Exorcist
130,2047,1975,8.0,21000,38,1724,217,2058,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,Jaws
95,8134,1999,7.0,0,166,1044,374,798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,American Pie
80,6829,2012,7.9,0,1227,1260,843,2059,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2,9,2,Ernest & Celestine
94,1044,1986,5.9,0,628,1725,783,2060,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,The Golden Child
122,5165,2012,6.6,0,135,513,891,965,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Think Like a Man
102,2754,2002,6.3,770,135,1726,1090,109,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Barbershop
116,16539,1982,7.7,0,769,1194,194,1361,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Star Trek II: The Wrath of Khan
78,2462,1994,6.9,0,51,1252,1115,2061,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ace Ventura: Pet Detective
114,4537,1983,7.1,0,1228,1348,91,2062,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,WarGames
112,22479,1985,7.4,0,110,370,42,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,4,Witness
110,146,2012,6.5,15000,1229,1727,1116,2063,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,4,Act of Valor
104,21380,2006,6.5,0,544,819,50,2064,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,Step Up
81,17035,1996,6.8,0,1230,673,99,1023,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Beavis and Butt-Head Do America
154,25522,1997,7.5,0,169,1728,158,1713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4,Jackie Brown
102,4065,2008,6.6,0,457,1729,586,1169,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Harold & Kumar Escape from Guantanamo Bay
89,2054,2012,7.1,32000,148,1730,314,2065,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Chronicle
132,914,1983,6.6,0,531,1731,516,2066,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2,Yentl
103,2730,1981,7.0,0,255,1732,1117,1189,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,Time Bandits
93,1531,2002,3.3,0,1231,1733,1118,2067,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Crossroads
93,2043,2012,6.7,29000,1232,1734,1119,2068,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,Project X
172,1306,1970,8.0,0,1233,1555,1120,2069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,Patton
96,52138,2002,6.8,0,1141,658,86,2070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,One Hour Photo
89,140268,2008,6.0,0,1234,488,881,2071,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,Quarantine
92,18765,2008,5.4,0,1235,1735,53,905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,The Eye
97,5006,2004,4.3,243,1236,1044,159,1817,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Johnson Family Vacation
93,6105,2001,6.2,0,401,51,297,2072,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,How High
89,534,1992,7.7,0,1237,1736,1121,880,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,3,The Muppet Christmas Carol
144,9125,2006,8.0,0,30,222,144,249,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,Casino Royale
123,7072,2002,7.4,0,508,530,111,2073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,4,Frida
93,52,2012,5.9,0,1238,1737,1122,2074,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Katy Perry: Part of Me
133,10565,2014,7.8,93000,1239,855,845,2075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,The Fault in Our Stars
121,14890,1998,7.4,0,390,879,109,855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,Rounders
102,5592,2014,6.5,0,616,513,169,2076,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,Top Five
102,729,1979,5.4,902,407,1738,1123,2077,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,Prophecy
99,1254,1999,7.0,0,387,1739,634,2078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,4,Stir of Echoes
55,6091,0,8.6,31000,113,1740,1073,2079,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,5,Spartacus: War of the Damned
98,2376,2013,7.6,37000,491,1741,250,2080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,Philomena
118,2944,2005,6.9,549,934,1742,642,390,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,The Upside of Anger
125,4659,1978,7.0,0,1233,1743,445,1648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,4,The Boys from Brazil
104,3963,2006,5.3,0,1105,1744,1124,2081,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2,Aquamarine
109,2753,2015,6.4,0,1240,122,1125,2082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,Paper Towns
86,3646,2004,4.5,151,1241,973,178,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,My Baby's Daddy
115,3798,2013,7.8,28000,690,1327,670,691,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,Nebraska
92,3931,1995,6.7,0,1242,102,0,534,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,4,Tales from the Crypt: Demon Knight
91,4551,2001,5.3,371,344,276,133,1939,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,Max Keeble's Big Move
94,10575,2011,6.3,0,689,1745,233,2004,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,Young Adult
93,28767,2006,7.0,0,396,1746,35,408,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4,Crank
93,2939,1997,5.3,439,1243,713,85,2083,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,How to Be a Player
100,3250,1998,6.6,242,477,1747,185,1804,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,Living Out Loud
100,3906,2010,5.8,0,771,1274,1126,2084,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,Just Wright
113,12274,2008,6.7,0,250,1748,203,2085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,Rachel Getting Married
122,1456,1981,6.6,1000,784,1749,327,2086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,4,The Postman Always Rings Twice
100,34700,2003,7.0,0,467,54,59,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,Girl with a Pearl Earring
293,469,1981,8.4,11000,72,1750,1127,2087,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,14,29,4,Das Boot
137,5780,2004,6.0,701,199,188,184,169,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,The Alamo
93,2393,2002,5.4,507,1244,1751,1128,2088,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Sorority Boys
123,1595,2013,7.8,105000,482,1398,1129,2089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,4,About Time
119,1244,2004,7.6,0,187,1752,549,2090,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,8,0,House of Flying Daggers
107,2440,2012,6.6,0,1245,1753,1130,1227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,Arbitrage
106,1819,2015,6.4,0,1246,1754,1131,2091,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Project Almanac
109,1141,2008,7.0,0,1247,1755,354,2092,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,Cadillac Records
81,3848,2000,5.7,262,1248,935,554,2093,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Screwed
95,4755,1992,5.9,1000,1249,582,738,294,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,4,4,Fortress
86,3535,2006,6.3,650,1250,509,100,1660,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,For Your Consideration
113,943,1998,6.3,652,696,1756,1132,2094,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,Celebrity
122,1291,2006,6.2,0,350,1757,1133,2095,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,Running with Scissors
90,1445,2003,2.1,0,1060,1758,1134,2096,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,From Justin to Kelly
108,4497,1996,5.0,251,437,542,178,855,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,Girl 6
113,1171,2003,5.3,656,1251,1759,543,2097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,4,In the Cut
110,1540,2008,7.1,0,761,491,1113,2098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,Two Lovers
109,7166,2001,7.0,305,1252,48,212,2099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,Last Orders
110,1173,2006,7.0,7000,588,1760,1135,2100,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,23,17,4,The Host
100,4277,1981,5.7,135,150,772,226,2101,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,The Pursuit of D.B. Cooper
101,2543,1999,7.1,0,1253,424,1136,1514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,14,4,Ravenous
97,22577,2007,7.0,0,1254,1761,21,1217,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,Charlie Bartlett
172,456,2013,7.7,29000,1255,1762,1137,2102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16,19,1,The Great Beauty
104,1292,2002,7.1,677,1256,1763,1028,2103,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,The Dangerous Lives of Altar Boys
99,5074,2013,6.8,27000,1257,1764,1138,2104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,4,Stoker
129,2378,2004,7.5,0,594,804,214,942,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,12,13,4,2046
91,141,2007,6.3,314,1258,1765,1139,2105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,Married Life
100,1579,2005,7.3,0,1259,1406,1140,281,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,Duma
111,1554,2009,6.8,0,435,453,118,2106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,24,0,Ondine
114,2126,2000,7.2,0,1260,1766,536,2107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,4,Brother
86,1373,2002,6.4,423,20,1767,181,2108,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,Welcome to Collinwood
107,3099,1997,6.0,88,859,895,787,445,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,4,Critical Care
90,2073,2007,6.4,1000,1051,1411,1141,1634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,4,The Life Before Her Eyes
103,3878,2012,5.1,0,321,1355,772,347,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Darling Companion
120,1952,2007,7.5,0,1261,1690,81,2106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,7,4,Trade
134,11,2005,7.1,607,1262,1768,1142,2109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,28,32,4,Fateless
110,17417,1999,4.6,458,1263,652,99,912,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Breakfast of Champions
95,18,2009,5.7,784,187,1769,1143,2110,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,8,4,"A Woman, a Gun and a Noodle Shop"
95,1501,2002,6.8,0,727,1323,1144,1069,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,4,Cypher
132,91,2009,7.7,0,1264,1770,1145,2111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,3,8,4,City of Life and Death
94,17883,2015,6.7,26000,119,154,110,167,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,Home
89,1854,2011,3.2,211,1265,1229,368,2112,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,8,2,Legend of Kung Fu Rabbit
138,164,2010,6.1,0,1266,1771,963,2113,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6,0,Space Battleship Yamato
113,708,2011,5.6,0,200,1772,1146,2114,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,45,4,5 Days of War
99,433,2009,6.9,13000,1267,1773,1147,2115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,4,Triangle
111,2059,2015,7.5,26000,1268,1774,738,2116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,10 Days in a Madhouse
